,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2020-03-30,0,3,9,19,28,38,58,81,95,110,137,164,189,234,273,325,368,402,448,496,553,614,664,719,786,853,919,991,1060,1141,1222,1302,1388,1472,1566,1647,1746,1841,1949,2077,2198,2314,2419,2527,2632,2736,2859,2975,3096,3231,3342,3467,3564,3696,3830,3962,4083,4193,4330,4461,4587,4729,4861,4982,5107,5277,5414,5548,5673,5807,5951,6081,6239,6387,6527,6680,6789,6948,7095,7243,7385,7536,7679,7826,7979,8133,8286,8409,8576,8720,8861,8985,9149,9311,9452,9602,9737,9868,10010,10010
2020-03-31,0,4,7,11,21,34,55,69,88,126,164,199,248,292,352,407,473,543,615,693,776,868,932,1042,1163,1278,1371,1479,1594,1715,1829,1937,2062,2189,2298,2455,2600,2743,2881,3048,3177,3314,3463,3591,3751,3903,4052,4195,4349,4501,4639,4779,4947,5082,5226,5355,5504,5660,5803,5936,6114,6268,6413,6576,6697,6828,6985,7130,7280,7426,7572,7718,7860,8006,8161,8307,8435,8574,8703,8818,8941,9073,9219,9354,9445,9574,9707,9828,9953,10060,10191,10290,10388,10490,10600,10730,10843,10965,11108,11108
2020-04-01,8,27,41,56,69,84,99,126,149,175,195,225,267,306,354,414,465,521,587,662,736,800,882,962,1047,1124,1210,1277,1375,1472,1574,1670,1765,1873,2007,2127,2246,2364,2484,2622,2740,2866,3010,3136,3270,3413,3559,3726,3865,3988,4133,4264,4405,4552,4704,4866,5014,5163,5310,5470,5601,5753,5877,6043,6204,6336,6475,6585,6704,6849,6981,7106,7235,7350,7491,7608,7730,7863,7997,8112,8247,8367,8484,8616,8753,8871,9006,9141,9269,9401,9524,9653,9772,9893,10005,10120,10257,10382,10482,10482
2020-04-02,0,3,7,10,15,26,38,53,66,86,118,147,180,214,250,292,333,391,446,508,564,642,726,799,869,944,1031,1110,1215,1300,1412,1500,1611,1727,1830,1946,2057,2160,2250,2391,2514,2615,2745,2866,2976,3095,3202,3347,3476,3626,3765,3893,4015,4149,4278,4413,4553,4663,4795,4922,5059,5199,5330,5470,5604,5730,5844,5969,6116,6268,6399,6546,6674,6815,6942,7059,7205,7345,7484,7627,7750,7898,8021,8173,8328,8495,8655,8796,8965,9094,9242,9400,9550,9675,9806,9956,10110,10247,10416,10416
2020-04-03,3,6,10,16,25,32,45,64,81,103,126,158,201,237,271,318,373,426,481,530,588,659,726,796,877,953,1038,1128,1195,1295,1390,1479,1578,1693,1798,1922,2038,2140,2247,2357,2492,2613,2725,2858,2994,3130,3249,3374,3491,3600,3728,3847,3990,4111,4232,4364,4495,4607,4732,4872,4997,5131,5269,5398,5537,5685,5804,5926,6079,6219,6352,6498,6657,6786,6928,7078,7210,7339,7472,7614,7756,7898,8041,8182,8328,8465,8600,8751,8885,9029,9177,9324,9455,9606,9749,9896,10044,10194,10327,10327
2020-04-04,5,18,30,43,54,66,86,102,112,129,150,171,196,241,286,331,404,447,502,555,618,697,765,840,919,998,1070,1173,1245,1359,1475,1572,1685,1787,1879,1979,2109,2217,2334,2464,2588,2709,2823,2972,3096,3225,3355,3491,3611,3733,3868,4008,4138,4279,4409,4524,4643,4765,4888,4992,5120,5240,5395,5501,5622,5765,5888,6019,6119,6243,6374,6484,6610,6747,6885,7020,7158,7320,7450,7605,7715,7871,8023,8173,8296,8440,8566,8692,8814,8965,9077,9187,9320,9465,9577,9702,9823,9967,10098,10098
2020-04-05,6,23,39,57,86,118,157,191,225,270,310,355,407,458,518,576,663,724,790,857,938,1022,1100,1178,1274,1347,1421,1517,1594,1698,1807,1931,2036,2167,2261,2360,2466,2578,2710,2828,2946,3052,3185,3319,3467,3588,3701,3814,3924,4031,4138,4262,4376,4491,4600,4715,4842,4973,5080,5209,5349,5464,5583,5702,5819,5933,6060,6176,6290,6399,6516,6622,6740,6859,6960,7071,7190,7320,7441,7544,7661,7777,7894,7997,8113,8245,8379,8490,8600,8712,8823,8942,9062,9181,9303,9434,9549,9668,9780,9780
2020-04-06,0,1,3,6,10,15,22,41,53,71,93,111,147,179,210,249,295,340,379,440,487,542,618,659,724,796,864,938,1006,1080,1159,1243,1334,1413,1505,1591,1697,1781,1869,1965,2072,2163,2296,2406,2525,2626,2746,2853,2966,3072,3184,3316,3426,3539,3645,3761,3902,4023,4163,4287,4411,4522,4647,4770,4897,5039,5167,5311,5463,5604,5724,5844,5988,6121,6263,6407,6532,6646,6762,6915,7062,7212,7331,7462,7588,7741,7878,8017,8157,8292,8424,8562,8658,8780,8935,9066,9206,9332,9460,9460
2020-04-07,2,8,18,22,27,44,58,65,69,74,84,104,123,139,163,185,207,222,246,287,327,373,419,466,511,569,634,700,770,841,895,962,1054,1125,1209,1300,1382,1477,1567,1653,1757,1862,1970,2078,2202,2312,2425,2557,2673,2776,2899,3000,3105,3226,3348,3464,3593,3711,3840,3964,4075,4189,4328,4447,4563,4703,4835,4970,5110,5242,5402,5523,5672,5803,5923,6061,6190,6329,6460,6600,6734,6875,7016,7154,7291,7413,7536,7676,7808,7953,8091,8236,8366,8510,8650,8787,8917,9066,9211,9211
2020-04-08,0,5,14,29,51,67,82,113,138,161,191,217,260,294,340,388,433,490,549,616,679,746,826,895,966,1033,1116,1197,1299,1421,1527,1629,1746,1860,1963,2059,2181,2287,2401,2507,2621,2734,2863,3007,3122,3256,3386,3531,3667,3815,3950,4100,4255,4408,4560,4713,4882,5018,5154,5280,5404,5542,5684,5823,5978,6084,6209,6316,6471,6616,6758,6890,7042,7170,7299,7438,7573,7711,7841,7986,8143,8279,8420,8575,8699,8856,8998,9136,9301,9429,9580,9718,9847,9980,10129,10263,10398,10566,10718,10718
2020-04-09,3,5,6,12,23,32,42,56,79,101,123,144,173,207,234,284,322,356,397,443,515,572,640,708,783,854,931,1015,1096,1167,1259,1342,1444,1537,1631,1717,1804,1921,2012,2123,2235,2334,2452,2576,2676,2784,2901,2996,3118,3245,3389,3510,3638,3767,3903,4045,4152,4280,4402,4530,4656,4760,4897,5009,5140,5270,5390,5522,5660,5790,5915,6031,6159,6267,6402,6529,6640,6797,6944,7068,7212,7345,7481,7606,7746,7876,7992,8143,8303,8504,8637,8765,8908,9034,9183,9315,9447,9582,9731,9731
2020-04-10,1,7,10,16,28,35,45,56,63,82,99,123,140,159,187,212,239,284,304,349,396,445,492,531,577,627,685,739,794,858,938,1007,1084,1161,1238,1321,1410,1482,1574,1668,1774,1865,1969,2057,2149,2253,2348,2455,2566,2655,2767,2877,2992,3108,3223,3328,3440,3550,3656,3775,3897,4019,4115,4246,4381,4499,4625,4744,4843,4970,5106,5229,5341,5456,5593,5699,5804,5918,6028,6137,6243,6348,6456,6568,6676,6814,6947,7070,7172,7288,7408,7536,7641,7784,7910,8024,8127,8253,8372,8372
2020-04-11,3,11,17,24,37,48,53,71,89,112,146,170,197,221,256,301,341,375,407,454,500,559,617,682,744,803,857,906,977,1056,1138,1226,1295,1385,1482,1566,1684,1795,1892,1990,2092,2199,2300,2400,2497,2603,2716,2812,2908,3016,3122,3208,3314,3433,3530,3638,3745,3864,3971,4090,4197,4317,4420,4539,4648,4765,4877,4982,5089,5206,5313,5432,5545,5654,5758,5873,6010,6114,6220,6350,6472,6576,6702,6821,6954,7088,7211,7351,7483,7597,7701,7820,7946,8073,8184,8318,8433,8561,8692,8692
2020-04-12,3,14,23,36,50,65,80,97,125,147,165,203,238,270,317,357,414,468,517,576,642,717,794,865,952,1026,1113,1191,1276,1355,1449,1554,1664,1774,1869,1979,2095,2205,2322,2456,2596,2709,2839,2950,3083,3198,3317,3435,3553,3687,3802,3935,4090,4212,4342,4467,4574,4708,4830,4942,5071,5194,5316,5431,5571,5702,5833,5941,6041,6171,6300,6446,6566,6685,6808,6927,7051,7199,7344,7499,7644,7779,7920,8043,8178,8313,8439,8564,8689,8827,8942,9053,9173,9268,9387,9494,9624,9727,9849,9849
2020-04-13,2,6,9,12,15,23,27,37,42,54,65,82,108,125,154,185,212,248,280,319,373,424,480,521,574,642,709,777,860,922,1011,1079,1131,1218,1314,1404,1488,1560,1658,1752,1846,1947,2035,2130,2229,2334,2457,2560,2661,2778,2887,2994,3107,3198,3327,3446,3546,3652,3768,3880,3987,4092,4196,4315,4421,4531,4643,4764,4867,4985,5088,5194,5309,5421,5526,5644,5745,5873,5986,6091,6212,6331,6437,6559,6671,6798,6920,7042,7161,7279,7402,7522,7643,7774,7889,8002,8132,8255,8376,8376
2020-04-14,2,4,8,16,24,32,35,44,56,63,81,113,144,186,228,274,311,351,388,433,497,537,584,625,687,748,819,895,982,1078,1166,1248,1324,1411,1517,1604,1687,1787,1883,1985,2087,2176,2294,2394,2505,2619,2694,2796,2909,3012,3128,3234,3347,3486,3616,3715,3834,3940,4071,4187,4302,4408,4516,4633,4727,4849,4967,5089,5188,5300,5426,5542,5655,5780,5890,5994,6111,6246,6403,6524,6635,6751,6869,6984,7111,7226,7371,7503,7638,7762,7891,8044,8181,8309,8434,8552,8679,8823,8939,8939
2020-04-15,6,21,33,45,57,70,86,104,118,138,160,192,208,236,266,298,334,375,410,452,505,553,614,674,754,835,908,991,1082,1159,1256,1341,1442,1523,1609,1709,1796,1900,1987,2099,2203,2308,2404,2515,2627,2743,2854,2975,3133,3240,3357,3486,3609,3742,3861,3982,4122,4261,4389,4523,4636,4754,4883,4988,5120,5240,5348,5474,5591,5719,5827,5961,6091,6205,6334,6467,6594,6740,6886,7012,7154,7293,7424,7582,7726,7866,7988,8107,8264,8404,8546,8690,8819,8954,9093,9210,9335,9469,9613,9613
2020-04-16,0,5,7,13,20,23,28,36,43,52,71,85,103,121,145,172,204,244,292,334,380,437,489,532,581,635,672,737,800,870,944,1018,1091,1175,1252,1322,1418,1514,1612,1704,1794,1898,1996,2097,2203,2319,2429,2522,2634,2743,2858,2963,3091,3208,3308,3422,3563,3675,3795,3918,4039,4157,4260,4384,4514,4649,4791,4899,5024,5145,5271,5388,5503,5632,5758,5878,5989,6110,6250,6377,6508,6641,6783,6918,7044,7173,7315,7452,7597,7726,7866,8014,8148,8278,8433,8577,8730,8855,9000,9000
2020-04-17,5,12,18,35,43,51,65,91,116,145,173,201,244,296,356,413,478,543,615,685,767,832,923,1019,1114,1223,1328,1420,1517,1635,1753,1889,2026,2178,2301,2439,2578,2715,2863,2997,3185,3348,3499,3654,3793,3962,4117,4276,4427,4622,4799,4972,5155,5313,5467,5637,5814,5996,6193,6359,6530,6693,6846,7030,7180,7339,7497,7655,7819,7980,8184,8353,8523,8697,8862,9026,9184,9354,9508,9650,9780,9919,10055,10212,10370,10508,10632,10782,10922,11080,11232,11379,11525,11673,11818,11953,12102,12241,12374,12374
2020-04-18,3,19,28,49,57,72,93,118,138,170,207,243,273,325,366,420,468,514,574,625,677,731,802,872,941,1022,1106,1194,1282,1397,1503,1604,1709,1824,1938,2027,2149,2254,2377,2518,2631,2765,2906,3034,3169,3297,3427,3558,3691,3824,3977,4131,4273,4416,4566,4701,4835,4991,5135,5290,5418,5558,5676,5829,5973,6125,6270,6413,6551,6692,6839,6956,7093,7227,7377,7528,7686,7835,7975,8142,8291,8443,8575,8732,8872,8990,9158,9297,9440,9575,9746,9917,10060,10225,10371,10522,10648,10791,10942,10942
2020-04-19,1,10,18,28,42,61,84,104,127,153,188,216,252,295,339,393,448,519,578,642,722,794,887,985,1068,1162,1274,1379,1489,1577,1695,1796,1892,2009,2126,2255,2370,2497,2641,2782,2916,3055,3204,3368,3506,3652,3792,3959,4121,4271,4450,4617,4769,4929,5062,5208,5377,5522,5667,5826,5979,6134,6304,6470,6626,6767,6921,7097,7273,7418,7585,7716,7872,8048,8214,8356,8479,8632,8768,8892,9038,9177,9338,9492,9645,9793,9959,10088,10234,10368,10489,10626,10736,10871,10999,11136,11288,11430,11557,11557
2020-04-20,2,12,23,37,52,72,91,112,135,159,209,251,293,332,370,420,479,552,612,687,766,835,886,970,1037,1123,1203,1298,1414,1519,1604,1696,1804,1895,2015,2146,2263,2389,2516,2622,2764,2902,3043,3195,3345,3491,3621,3756,3931,4090,4266,4412,4559,4702,4862,5022,5201,5353,5477,5610,5749,5911,6023,6155,6274,6430,6573,6728,6856,7019,7153,7288,7414,7543,7682,7805,7934,8072,8195,8345,8474,8621,8761,8912,9070,9207,9366,9576,9734,9877,10023,10166,10326,10478,10606,10761,10900,11045,11192,11192
2020-04-21,2,3,11,22,40,57,86,101,113,134,154,175,215,246,289,324,368,427,479,518,573,633,696,775,835,902,972,1057,1156,1248,1336,1441,1529,1634,1732,1839,1950,2064,2173,2271,2376,2500,2620,2723,2838,2947,3053,3151,3270,3395,3514,3630,3748,3888,4008,4142,4279,4430,4561,4692,4832,4996,5132,5255,5381,5512,5642,5765,5909,6041,6174,6323,6460,6600,6736,6877,6999,7155,7315,7466,7621,7777,7922,8065,8216,8365,8546,8699,8847,8979,9116,9267,9403,9521,9642,9797,9938,10055,10189,10189
2020-04-22,2,3,14,19,25,34,48,62,85,97,118,148,189,219,243,278,343,381,436,480,533,599,657,738,806,893,980,1061,1152,1245,1337,1423,1504,1602,1691,1793,1900,1986,2096,2192,2301,2403,2538,2639,2773,2883,3001,3118,3241,3387,3508,3618,3735,3860,3977,4098,4210,4334,4427,4558,4681,4785,4876,4996,5129,5252,5359,5486,5590,5714,5820,5959,6061,6178,6282,6405,6527,6657,6788,6930,7054,7176,7280,7408,7558,7682,7826,7951,8094,8219,8370,8521,8663,8789,8901,9027,9158,9322,9448,9448
2020-04-23,0,0,7,16,17,24,36,41,54,59,76,91,111,129,154,188,229,269,316,368,414,478,541,616,699,779,854,937,1029,1110,1204,1305,1425,1535,1648,1753,1872,1996,2113,2256,2384,2497,2641,2776,2919,3045,3187,3345,3489,3618,3755,3888,4039,4203,4340,4488,4648,4784,4932,5082,5245,5368,5509,5662,5819,5977,6152,6289,6424,6559,6701,6880,7033,7186,7336,7497,7655,7817,7954,8105,8252,8409,8529,8662,8814,8972,9126,9272,9429,9581,9732,9897,10045,10179,10339,10493,10664,10799,10951,10951
2020-04-24,1,3,11,18,21,29,38,54,63,75,87,104,129,151,191,217,263,312,363,420,489,554,626,700,762,831,904,984,1094,1184,1271,1362,1478,1579,1673,1776,1869,1973,2070,2172,2279,2392,2485,2596,2695,2826,2930,3045,3165,3298,3413,3537,3665,3797,3936,4044,4178,4290,4409,4539,4660,4783,4906,5033,5147,5281,5404,5548,5666,5789,5903,6022,6130,6259,6408,6534,6655,6783,6920,7073,7203,7339,7493,7614,7750,7895,8039,8195,8334,8473,8614,8741,8871,9018,9139,9276,9388,9500,9617,9617
2020-04-25,1,6,18,33,52,77,104,129,154,190,229,262,320,367,410,450,511,562,634,708,769,833,918,1010,1098,1195,1301,1429,1541,1664,1780,1908,2043,2171,2292,2408,2543,2688,2815,2960,3108,3246,3385,3531,3699,3851,4003,4158,4325,4489,4654,4828,4990,5168,5310,5478,5630,5803,5959,6121,6314,6488,6662,6836,7026,7180,7339,7507,7663,7817,7989,8149,8321,8485,8713,8898,9069,9248,9443,9614,9758,9937,10095,10270,10440,10589,10753,10944,11114,11278,11447,11611,11789,11949,12101,12268,12398,12561,12739,12739
2020-04-26,2,5,17,24,40,54,70,78,101,117,145,182,221,264,302,349,410,478,537,585,646,709,773,848,912,976,1062,1142,1219,1310,1405,1499,1598,1705,1782,1898,1990,2079,2186,2305,2405,2537,2643,2760,2877,3018,3136,3261,3379,3492,3607,3713,3841,3981,4097,4228,4353,4464,4590,4714,4830,4955,5073,5196,5333,5462,5613,5736,5851,5957,6077,6176,6306,6442,6560,6674,6802,6932,7053,7251,7370,7487,7577,7679,7780,7900,8017,8123,8245,8367,8477,8580,8703,8814,8946,9047,9170,9302,9416,9416
2020-04-27,1,2,4,9,16,24,29,41,47,65,82,101,130,160,189,226,260,305,348,402,455,510,569,641,708,768,836,910,985,1061,1134,1202,1303,1405,1520,1624,1723,1838,1939,2030,2144,2259,2383,2509,2610,2746,2875,3006,3137,3258,3397,3523,3670,3821,3967,4102,4209,4337,4470,4577,4709,4854,4975,5117,5242,5362,5472,5579,5706,5840,5983,6119,6255,6384,6512,6644,6800,6947,7085,7231,7356,7518,7645,7802,7934,8082,8229,8352,8469,8611,8756,8886,9018,9156,9290,9422,9571,9682,9834,9834
2020-04-28,0,2,5,14,31,50,68,91,112,148,166,208,245,280,318,352,401,444,494,549,609,669,728,781,869,941,1033,1110,1209,1295,1403,1507,1613,1722,1825,1931,2032,2144,2259,2361,2475,2610,2734,2872,2977,3112,3231,3351,3469,3600,3722,3850,3976,4122,4246,4379,4530,4657,4794,4915,5039,5157,5282,5399,5519,5628,5740,5862,5978,6108,6224,6363,6475,6589,6696,6807,6933,7039,7160,7283,7396,7523,7640,7774,7916,8032,8143,8270,8384,8503,8631,8746,8874,9000,9146,9280,9402,9536,9663,9663
2020-04-29,0,2,5,11,15,22,30,46,63,82,98,119,135,158,200,233,260,297,343,372,416,463,509,562,615,681,749,809,881,953,1040,1111,1197,1285,1358,1450,1558,1661,1765,1871,1948,2040,2143,2251,2354,2463,2566,2655,2767,2889,3013,3127,3233,3353,3469,3586,3689,3835,3946,4079,4176,4284,4391,4510,4615,4723,4821,4936,5055,5159,5284,5408,5558,5682,5811,5958,6085,6209,6340,6454,6602,6744,6882,7018,7181,7353,7500,7660,7830,7994,8148,8302,8450,8576,8714,8859,8991,9117,9257,9257
2020-04-30,1,3,5,8,10,12,16,21,31,39,54,57,67,80,99,113,129,148,178,209,244,268,303,338,372,414,470,523,580,644,699,745,812,875,929,1006,1092,1185,1281,1370,1462,1556,1674,1788,1903,2025,2112,2217,2335,2463,2564,2681,2814,2925,3033,3159,3280,3400,3527,3633,3760,3877,4012,4125,4236,4371,4495,4620,4744,4886,5006,5153,5289,5417,5531,5661,5814,5946,6081,6201,6338,6474,6602,6764,6937,7085,7241,7396,7523,7667,7804,7932,8082,8240,8366,8496,8653,8808,8964,8964
2020-05-01,4,8,15,21,27,37,47,63,86,119,147,178,204,244,296,346,410,463,536,598,664,736,834,929,1018,1106,1195,1286,1380,1485,1595,1689,1795,1905,2004,2099,2211,2313,2428,2575,2696,2829,2944,3098,3207,3351,3489,3606,3721,3827,3937,4067,4182,4315,4453,4589,4707,4926,5045,5173,5301,5420,5625,5734,5829,5941,6052,6174,6293,6399,6488,6584,6703,6807,6921,7036,7136,7241,7362,7483,7601,7726,7855,7964,8084,8204,8307,8435,8548,8675,8794,8912,9026,9159,9271,9388,9503,9623,9735,9735
2020-05-02,1,6,16,23,37,51,74,90,115,139,180,229,274,329,387,442,509,595,666,741,825,905,977,1065,1145,1242,1314,1400,1498,1601,1703,1805,1905,2020,2133,2250,2379,2506,2614,2730,2858,2995,3125,3251,3382,3502,3623,3719,3818,3935,4054,4152,4267,4370,4489,4600,4740,4856,4967,5082,5191,5302,5429,5537,5659,5759,5878,6011,6109,6221,6343,6455,6554,6654,6762,6859,6956,7060,7173,7276,7417,7538,7638,7735,7866,7982,8108,8208,8342,8455,8562,8663,8764,8886,8990,9077,9186,9293,9398,9398
2020-05-03,1,6,12,15,19,38,56,72,96,130,164,207,248,288,332,374,423,471,515,571,633,699,777,844,923,993,1061,1143,1240,1323,1411,1495,1586,1701,1817,1927,2020,2127,2229,2355,2478,2604,2733,2839,2938,3063,3181,3303,3421,3538,3650,3741,3873,3996,4123,4247,4358,4478,4588,4704,4827,4934,5051,5156,5260,5373,5487,5616,5720,5832,5959,6102,6237,6351,6474,6591,6733,6871,7000,7156,7324,7444,7570,7696,7819,7938,8058,8185,8299,8425,8548,8661,8788,8906,9021,9130,9244,9377,9500,9500
2020-05-04,0,5,8,13,21,33,44,55,77,97,117,142,172,207,242,295,336,377,424,471,523,573,642,717,770,844,934,1006,1072,1156,1240,1326,1409,1493,1561,1649,1743,1834,1932,2035,2149,2252,2358,2477,2613,2721,2813,2944,3066,3175,3281,3400,3535,3670,3794,3929,4033,4162,4296,4404,4518,4642,4776,4893,5027,5158,5277,5397,5512,5631,5757,5888,5987,6118,6245,6357,6473,6589,6714,6827,6938,7066,7196,7325,7476,7587,7706,7837,7954,8074,8204,8326,8460,8575,8689,8815,8944,9062,9173,9173
2020-05-05,0,3,5,10,21,26,37,46,66,90,111,141,178,242,296,348,419,468,535,610,687,751,839,907,987,1086,1168,1256,1368,1479,1594,1708,1819,1927,2024,2125,2233,2326,2447,2558,2693,2820,2938,3087,3247,3390,3536,3676,3826,3932,4096,4237,4350,4493,4629,4787,4942,5106,5251,5385,5510,5647,5821,5971,6120,6255,6394,6535,6692,6830,6960,7107,7243,7378,7522,7650,7801,7920,8066,8200,8345,8499,8645,8800,8950,9125,9281,9407,9551,9700,9840,10005,10178,10341,10488,10628,10787,10935,11078,11078
2020-05-06,2,10,18,29,40,48,64,77,96,110,138,160,209,240,271,322,380,433,476,533,584,643,708,770,830,909,990,1054,1140,1221,1303,1396,1483,1596,1699,1798,1902,1996,2116,2234,2356,2461,2583,2703,2836,2940,3068,3197,3340,3467,3586,3722,3860,3968,4093,4238,4376,4516,4655,4792,4925,5071,5182,5337,5496,5669,5808,5954,6105,6260,6395,6524,6686,6817,6960,7105,7255,7402,7526,7663,7820,7945,8065,8196,8338,8491,8628,8754,8910,9036,9165,9313,9424,9567,9715,9861,10002,10149,10275,10275
2020-05-07,0,1,3,7,12,22,32,41,45,62,74,85,110,128,157,179,198,223,253,283,319,362,394,438,490,553,607,672,731,796,868,945,1021,1104,1180,1259,1333,1419,1501,1584,1673,1773,1869,1983,2077,2179,2270,2362,2466,2576,2688,2800,2896,3006,3101,3202,3305,3423,3532,3666,3764,3867,3988,4096,4199,4319,4435,4536,4663,4770,4868,4968,5093,5204,5304,5412,5524,5631,5747,5877,5993,6107,6222,6334,6449,6585,6713,6849,6973,7076,7199,7315,7434,7541,7659,7862,7971,8092,8229,8229
2020-05-08,4,15,29,42,62,89,114,152,173,189,216,251,291,350,398,450,508,561,621,718,789,849,923,986,1080,1170,1273,1383,1492,1604,1696,1802,1921,2043,2165,2285,2413,2545,2673,2796,2963,3075,3213,3344,3476,3614,3748,3878,4006,4137,4297,4439,4594,4751,4898,5056,5210,5349,5477,5611,5745,5920,6062,6198,6342,6499,6643,6769,6912,7052,7203,7325,7461,7591,7713,7836,7942,8083,8206,8337,8459,8591,8711,8854,8992,9119,9248,9371,9507,9659,9798,9926,10046,10178,10315,10431,10571,10699,10827,10827
2020-05-09,2,3,8,14,19,30,55,83,100,120,150,178,204,242,288,321,373,445,499,571,652,717,805,883,959,1032,1125,1223,1317,1429,1523,1605,1726,1811,1908,2015,2132,2255,2362,2469,2610,2754,2894,3031,3145,3271,3427,3545,3661,3780,3888,4001,4127,4260,4370,4496,4628,4768,4890,5004,5127,5270,5396,5544,5679,5799,5967,6085,6195,6343,6462,6588,6737,6874,6999,7137,7263,7409,7545,7665,7791,7940,8070,8219,8343,8464,8604,8716,8832,8991,9112,9252,9367,9491,9638,9747,9846,9986,10109,10109
2020-05-10,1,6,8,17,33,39,47,80,107,140,170,193,231,265,295,333,378,434,494,548,595,652,713,768,842,910,971,1044,1117,1204,1276,1352,1444,1522,1606,1684,1767,1859,1956,2057,2140,2245,2346,2454,2576,2663,2775,2861,2978,3107,3205,3320,3421,3549,3660,3793,3914,4035,4146,4256,4376,4504,4627,4745,4866,4971,5092,5198,5314,5438,5557,5682,5792,5907,6014,6131,6245,6361,6461,6589,6737,6862,6973,7083,7207,7324,7463,7587,7712,7840,7968,8103,8215,8317,8444,8573,8699,8821,8935,8935
2020-05-11,1,6,7,9,18,22,29,39,48,61,74,82,97,122,136,158,185,212,250,290,331,373,414,456,493,542,599,644,698,760,823,906,972,1024,1086,1160,1249,1321,1375,1455,1539,1634,1722,1841,1927,2015,2113,2220,2306,2408,2518,2623,2714,2831,2934,3048,3149,3270,3387,3501,3608,3714,3825,3939,4045,4151,4261,4378,4502,4617,4741,4849,4962,5071,5188,5309,5429,5541,5659,5786,5897,6025,6152,6249,6357,6466,6592,6704,6818,7027,7149,7274,7410,7525,7666,7772,7880,7994,8116,8116
2020-05-12,1,6,19,31,44,61,80,102,122,144,174,195,227,256,289,321,360,397,427,462,505,554,600,659,729,787,848,936,1014,1103,1190,1263,1354,1450,1533,1610,1698,1794,1887,1973,2078,2185,2278,2369,2483,2578,2664,2758,2881,3011,3125,3244,3377,3487,3599,3696,3807,3924,4057,4185,4300,4439,4562,4707,4833,4955,5102,5232,5374,5505,5629,5766,5881,6024,6159,6302,6437,6546,6692,6842,6977,7094,7241,7358,7476,7615,7745,7898,8015,8154,8274,8408,8548,8693,8824,8948,9089,9208,9337,9337
2020-05-13,1,4,14,18,29,36,49,63,75,95,118,138,169,196,221,243,284,325,361,398,453,504,558,625,674,721,793,864,932,1016,1086,1160,1240,1331,1427,1514,1593,1691,1802,1891,1991,2083,2203,2328,2424,2509,2613,2714,2813,2933,3058,3180,3298,3416,3540,3663,3785,3900,4010,4187,4287,4400,4525,4671,4807,4915,5024,5164,5295,5428,5550,5693,5812,5943,6099,6237,6366,6516,6653,6799,6949,7111,7262,7417,7559,7718,7887,8062,8230,8355,8510,8665,8839,8997,9175,9330,9524,9691,9848,9848
2020-05-14,1,1,3,4,12,23,29,38,47,61,76,102,116,136,154,175,199,232,257,304,339,378,420,480,544,609,664,719,785,851,936,987,1061,1122,1199,1286,1366,1451,1522,1602,1703,1815,1908,2007,2108,2198,2309,2437,2578,2695,2828,2967,3074,3177,3306,3431,3543,3662,3769,3895,4018,4154,4274,4386,4503,4616,4740,4848,4981,5099,5238,5382,5534,5675,5813,5965,6097,6216,6346,6483,6623,6760,6900,7033,7175,7316,7476,7611,7763,7885,8027,8173,8325,8435,8579,8743,8898,9037,9200,9200
2020-05-15,1,2,7,12,18,26,32,44,56,69,90,118,140,165,192,214,253,300,344,391,443,515,570,628,697,758,821,893,985,1065,1148,1237,1331,1435,1535,1631,1732,1837,1938,2056,2183,2291,2421,2532,2670,2802,2937,3067,3224,3348,3481,3620,3747,3896,4046,4165,4282,4406,4548,4678,4806,4936,5076,5213,5347,5496,5621,5767,5910,6058,6207,6383,6548,6693,6855,7007,7169,7307,7482,7634,7783,7925,8094,8248,8391,8567,8746,8939,9106,9286,9478,9659,9832,10019,10184,10358,10503,10695,10854,10854
2020-05-16,1,3,8,14,23,30,38,53,68,90,112,137,160,186,217,257,296,340,371,421,490,563,644,702,772,837,903,977,1068,1140,1217,1305,1395,1485,1581,1671,1777,1861,1955,2052,2157,2265,2372,2486,2602,2690,2822,2930,3044,3143,3252,3373,3490,3599,3726,3853,3970,4087,4229,4347,4485,4615,4729,4859,4990,5131,5233,5365,5481,5587,5712,5850,5974,6119,6262,6389,6526,6621,6752,6877,7012,7146,7279,7426,7543,7669,7796,7945,8084,8209,8340,8464,8579,8711,8855,8964,9082,9204,9316,9316
2020-05-17,4,9,19,36,49,62,79,110,139,163,185,219,250,285,326,378,425,472,518,565,609,669,726,785,834,908,986,1053,1118,1194,1270,1336,1435,1523,1611,1706,1798,1889,2003,2121,2226,2345,2452,2541,2662,2773,2914,3028,3134,3254,3370,3470,3589,3729,3859,3977,4087,4178,4294,4407,4538,4661,4792,4936,5054,5170,5286,5441,5571,5692,5829,5961,6108,6232,6363,6476,6617,6730,6890,7017,7167,7296,7455,7603,7761,7926,8083,8220,8340,8507,8675,8824,8963,9094,9233,9362,9469,9599,9746,9746
