,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100
2020-05-18,3,27,51,81,113,142,179,214,241,287,331,366,417,462,516,563,617,700,764,829,897,971,1025,1103,1192,1269,1339,1420,1634,1707,1790,1882,1969,2067,2182,2305,2429,2530,2759,2861,2961,3063,3143,3234,3339,3559,3687,3785,3870,3977,4075,4194,4288,4400,4512,4618,4836,4939,5036,5162,5260,5370,5471,5583,5687,5786,5894,5999,6111,6223,6354,6481,6594,6694,6820,6918,7020,7240,7330,7434,7525,7619,7717,7812,7917,8010,8105,8209,8306,8392,8475,8556,8635,8848,8926,9140,9222,9305,9380,9380
2020-05-19,3,12,26,43,58,84,107,143,180,222,265,311,359,421,481,557,634,708,789,870,959,1057,1141,1228,1314,1402,1515,1642,1740,1838,1961,2064,2196,2315,2432,2553,2675,2798,2914,3048,3161,3294,3424,3554,3678,3793,3918,4060,4304,4430,4543,4669,4807,4944,5102,5228,5358,5482,5628,5738,5859,5977,6201,6305,6418,6543,6653,6744,6845,6937,7175,7301,7414,7532,7632,7748,7838,7932,8031,8127,8219,8328,8405,8518,8625,8704,8945,9015,9101,9154,9238,9456,9533,9745,9825,9893,9970,10058,10125,10125
2020-05-20,4,16,37,64,94,135,159,182,214,252,285,324,365,402,439,466,517,568,627,679,740,797,856,926,979,1064,1124,1216,1295,1359,1449,1529,1631,1710,1799,1898,1983,2060,2139,2203,2313,2404,2480,2562,2656,2740,2825,3011,3099,3185,3282,3386,3468,3559,3644,3746,3822,3915,4004,4092,4180,4276,4362,4468,4577,4672,4766,4870,4972,5078,5178,5393,5489,5576,5665,5763,5861,5962,6046,6246,6312,6392,6475,6544,6638,6743,6830,6932,7032,7126,7229,7329,7665,7755,7856,7946,8041,8123,8219,8219
2020-05-21,2,8,13,20,36,51,74,97,122,147,175,213,243,274,315,347,386,424,475,529,574,633,685,750,815,870,927,992,1072,1145,1226,1297,1370,1451,1529,1602,1671,1744,1819,1902,2125,2200,2265,2342,2434,2507,2575,2654,2731,2829,3043,3127,3227,3300,3380,3470,3701,3918,4008,4089,4308,4390,4473,4579,4658,4736,4944,5034,5124,5215,5311,5398,5473,5551,5617,5704,5784,5858,5933,5998,6089,6166,6245,6324,6397,6471,6542,6611,6687,6768,6840,6927,7018,7222,7302,7367,7428,7516,7567,7567
2020-05-22,7,18,29,37,44,55,63,91,130,158,190,221,254,286,326,359,403,442,488,527,566,596,651,702,776,834,887,939,989,1048,1110,1185,1238,1289,1353,1440,1512,1579,1659,1740,1831,1928,2010,2223,2308,2407,2491,2589,2686,2773,2849,2927,3012,3092,3176,3253,3362,3462,3539,3637,3737,3831,3915,4008,4239,4331,4423,4525,4881,5129,5208,5293,5370,5451,5527,5615,5683,5768,5858,5945,6035,6112,6323,6404,6476,6538,6597,6664,6731,6808,6883,6951,7027,7100,7181,7237,7298,7370,7451,7451
2020-05-23,1,4,13,29,42,55,68,92,117,147,184,214,263,308,346,394,435,502,545,592,642,693,747,800,854,914,996,1067,1130,1189,1403,1473,1540,1618,1686,1769,1846,1938,2161,2398,2477,2554,2646,2728,2823,3090,3177,3269,3361,3454,3538,3620,3720,3808,3907,4002,4071,4142,4370,4455,4552,4634,4711,4792,4876,5097,5180,5276,5366,5454,5556,5655,5737,5808,5886,5963,6045,6121,6347,6428,6494,6559,6643,6720,6795,6867,6936,7016,7083,7153,7237,7308,7366,7441,7506,7576,7650,7713,7787,7787
2020-05-24,2,13,21,37,59,83,100,117,146,180,356,387,419,457,510,560,608,661,722,781,833,886,959,1035,1116,1194,1259,1336,1409,1480,1567,1651,1735,1814,1888,1969,2065,2164,2244,2324,2420,2504,2602,2690,2915,2993,3056,3122,3200,3278,3366,3458,3555,3639,3719,3810,3894,3996,4074,4159,4400,4478,4537,4757,4841,4922,4993,5075,5137,5217,5282,5346,5415,5488,5556,5637,5727,5789,5863,6070,6131,6202,6268,6342,6414,6479,6544,6615,6677,6730,6951,7016,7216,7284,7344,7404,7474,7532,7753,7753
2020-05-25,3,21,46,73,96,129,168,204,234,276,319,358,400,453,506,562,615,678,746,814,881,947,1036,1104,1176,1233,1300,1368,1441,1528,1622,1700,1781,1872,1966,2050,2273,2351,2425,2512,2592,2680,2778,2859,2929,3012,3091,3180,3233,3310,3387,3463,3556,3644,3736,3813,3881,3968,4058,4131,4222,4305,4376,4463,4540,4639,4707,4787,4871,4964,5060,5139,5357,5462,5561,5639,5725,5947,6037,6124,6361,6442,6534,6621,6735,6848,7074,7145,7231,7317,7419,7652,7738,7811,7896,7992,8061,8152,8230,8230
2020-05-26,5,21,38,54,83,113,139,164,197,236,288,333,383,435,483,543,601,672,734,792,881,963,1036,1116,1206,1287,1377,1474,1569,1691,1808,1921,2143,2243,2344,2584,2683,2798,2890,3122,3242,3361,3490,3618,3732,3844,3959,4053,4148,4262,4364,4475,4570,4673,4763,4871,5108,5214,5307,5515,5599,5707,5799,5899,6004,6111,6235,6323,6424,6512,6724,6824,6929,7031,7122,7223,7318,7430,7547,7654,7749,7851,7960,8051,8160,8255,8348,8454,8556,8655,8747,8873,8972,9090,9198,9307,9548,9641,9721,9721
2020-05-27,3,26,43,63,91,118,157,198,238,287,349,407,466,533,593,667,744,824,906,974,1062,1157,1253,1354,1435,1533,1637,1751,1843,1943,2173,2317,2447,2579,2694,2838,2957,3084,3228,3367,3478,3746,3888,4140,4294,4424,4545,4691,4831,4960,5097,5252,5510,5646,5789,5913,6027,6133,6245,6363,6455,6560,6681,6799,6896,7119,7230,7320,7414,7497,7584,7697,7778,7868,7961,8045,8132,8235,8333,8429,8526,8606,8691,8783,8994,9095,9183,9260,9350,9557,9638,9728,9813,9913,10005,10088,10167,10259,10340,10340
2020-05-28,3,17,26,46,77,110,132,165,201,229,264,300,340,394,451,487,559,612,669,743,810,873,963,1025,1103,1181,1261,1346,1442,1538,1622,1700,1898,1983,2068,2169,2258,2348,2433,2528,2634,2732,2843,2973,3073,3182,3301,3424,3544,3789,3917,4013,4122,4377,4498,4614,4735,4855,4952,5094,5206,5301,5418,5807,5910,6000,6102,6200,6300,6428,6528,6635,6732,6837,6947,7076,7176,7279,7505,7731,7835,7920,8156,8254,8351,8423,8516,8612,8696,8781,9012,9110,9205,9279,9351,9459,9545,9623,9703,9703
2020-05-29,2,13,19,30,47,67,90,116,158,200,249,286,329,382,441,506,575,646,720,795,859,955,1064,1176,1282,1369,1481,1581,1708,1841,1947,2053,2151,2269,2385,2512,2870,2993,3132,3276,3412,3567,3691,3830,3946,4079,4214,4469,4596,4725,4859,5011,5147,5258,5372,5494,5605,5733,5857,6227,6342,6468,6592,6694,6806,6912,7017,7115,7222,7332,7450,7543,7654,7756,7865,7973,8070,8155,8277,8396,8507,8603,8695,8810,8891,8983,9086,9183,9262,9354,9444,9535,9648,9738,9834,9942,10043,10128,10209,10209
2020-05-30,9,21,32,44,62,79,109,136,173,202,244,278,317,357,406,458,526,602,673,745,827,899,966,1043,1132,1237,1335,1425,1537,1632,1721,1831,1930,2034,2150,2274,2360,2465,2571,2691,2812,2940,3074,3183,3301,3444,3548,3666,3806,3945,4051,4168,4266,4392,4505,4622,4747,4838,5050,5140,5260,5378,5489,5620,5729,5857,5968,6072,6191,6306,6404,6511,6741,6850,6967,7079,7171,7277,7384,7499,7592,7694,7802,7911,8023,8123,8230,8329,8442,8538,8638,8736,8832,8936,9045,9138,9241,9343,9551,9551
2020-05-31,5,17,29,50,77,103,133,170,206,247,287,320,376,436,496,548,615,695,782,847,938,1008,1113,1214,1319,1420,1513,1641,1743,1857,2002,2117,2243,2373,2508,2635,2746,2876,2986,3106,3217,3329,3479,3764,3933,4049,4215,4350,4476,4624,4756,4993,5127,5246,5363,5497,5637,5764,5880,6012,6136,6359,6608,6712,6843,6944,7080,7188,7303,7397,7534,7622,7731,7835,7945,8041,8157,8272,8406,8525,8635,8740,8853,8950,9071,9182,9281,9377,9466,9564,9683,9799,9897,10000,10089,10185,10306,10398,10488,10488
2020-06-01,2,10,21,40,59,80,102,123,154,181,215,249,288,313,355,395,434,499,554,613,679,744,802,868,934,1015,1109,1186,1260,1476,1542,1622,1697,1781,1863,1932,2028,2120,2219,2306,2378,2579,2681,2795,2894,3014,3249,3338,3455,3559,3671,3772,3888,3987,4091,4165,4266,4381,4477,4566,4647,4756,4856,5075,5154,5255,5353,5434,5516,5613,5702,5803,5892,5972,6057,6147,6234,6314,6403,6622,6707,6796,6870,6955,7043,7262,7360,7449,7519,7601,7686,7773,7862,7938,8016,8095,8180,8254,8330,8330
2020-06-02,2,12,18,34,59,84,120,138,164,187,215,259,291,342,384,438,492,537,590,656,726,792,865,1062,1113,1199,1266,1357,1446,1527,1609,1684,1766,1861,1938,2037,2139,2218,2310,2544,2654,2763,2858,2951,3063,3177,3273,3388,3490,3582,3671,3772,3900,3994,4100,4209,4320,4416,4505,4583,4706,4813,4928,5021,5121,5214,5293,5394,5492,5587,5667,5759,5838,5924,6021,6112,6192,6407,6491,6589,6682,6790,6876,6964,7191,7279,7383,7494,7577,7803,7891,7985,8067,8152,8241,8328,8426,8532,8609,8609
2020-06-03,7,15,30,44,59,77,90,122,141,180,217,260,304,347,397,448,524,603,687,739,819,909,1000,1076,1165,1251,1375,1458,1555,1648,1748,1869,1986,2097,2201,2457,2552,2657,2777,2898,3008,3151,3274,3388,3493,3610,3714,3851,3992,4132,4243,4365,4484,4598,4714,4834,4977,5088,5196,5312,5422,5677,5772,6023,6138,6249,6356,6467,6572,6682,6788,6910,7001,7109,7222,7336,7475,7586,7690,7784,7894,7996,8101,8215,8319,8573,8659,8770,8905,8993,9091,9205,9313,9404,9519,9613,9846,9932,10028,10028
2020-06-04,5,18,30,46,74,99,133,166,210,246,292,358,421,482,549,623,702,786,861,942,1033,1126,1238,1330,1430,1531,1630,1752,2000,2105,2215,2325,2450,2580,2699,2809,2949,3061,3176,3301,3424,3548,3662,3769,3895,4011,4282,4411,4530,4787,4895,5002,5122,5380,5493,5604,5694,5772,5874,5978,6243,6334,6422,6520,6616,6702,6777,6894,6997,7089,7189,7276,7353,7454,7681,7768,7844,7942,8030,8124,8233,8332,8405,8486,8564,8644,8734,8824,8905,8996,9087,9167,9257,9340,9411,9497,9558,9652,9729,9729
2020-06-05,2,5,13,25,30,39,53,67,91,119,153,197,243,285,326,376,418,461,509,556,618,671,726,775,839,900,971,1065,1147,1213,1265,1352,1425,1486,1564,1632,1701,1770,1849,2063,2139,2200,2282,2357,2451,2530,2614,2705,2930,3021,3099,3163,3409,3504,3611,3707,3777,3864,3958,4069,4156,4377,4458,4563,4643,4713,4779,4855,4930,5014,5091,5332,5425,5510,5617,5694,5768,5832,5898,5964,6033,6101,6179,6245,6335,6551,6641,6720,6794,6858,7077,7142,7220,7287,7376,7455,7528,7618,7695,7695
2020-06-06,0,9,21,31,51,66,88,114,139,155,191,232,265,307,338,381,432,481,519,558,613,677,741,807,881,961,1026,1094,1158,1364,1426,1487,1567,1647,1722,1804,1873,1941,2016,2091,2177,2249,2321,2396,2470,2544,2609,2679,2751,2812,2878,2941,3003,3364,3595,3654,3707,3793,3866,3931,3994,4059,4133,4192,4265,4340,4413,4468,4544,4589,4648,4710,4782,4843,4917,4966,5026,5065,5122,5164,5365,5425,5474,5687,5737,5945,5986,6338,6394,6452,6501,6567,6630,6687,6756,6811,6867,6923,6985,6985
2020-06-07,7,28,52,70,104,129,159,181,214,260,303,364,417,484,542,603,668,748,967,1053,1145,1224,1311,1396,1488,1579,1686,1776,1878,1995,2090,2193,2309,2423,2548,2674,2782,2919,3057,3162,3284,3406,3535,3636,3764,3996,4116,4223,4345,4448,4559,4674,4785,4911,5017,5125,5228,5320,5438,5519,5612,5690,5779,5862,5953,6194,6282,6358,6437,6530,6618,6697,6778,6849,6935,7015,7245,7322,7396,7485,7544,7619,7695,7766,7836,7914,7997,8067,8141,8227,8293,8379,8461,8666,8738,8816,8882,8959,9021,9021
2020-06-08,5,14,26,46,62,81,110,144,167,211,264,309,363,411,452,498,558,607,678,737,805,875,965,1063,1136,1222,1300,1396,1482,1558,1633,1737,1841,1946,2043,2160,2278,2383,2500,2611,2861,2983,3101,3226,3342,3461,3570,3653,3761,3861,3964,4049,4144,4254,4371,4490,4600,4709,4818,4916,5026,5152,5272,5405,5516,5643,5771,5876,5974,6082,6179,6404,6489,6600,6691,6767,6849,6925,7021,7120,7206,7446,7527,7608,7827,7901,7985,8098,8201,8304,8383,8471,8550,8641,8725,8822,8905,8977,9206,9206
2020-06-09,1,16,31,46,66,84,104,141,177,221,267,320,359,404,448,497,566,628,699,751,801,864,938,997,1050,1115,1189,1255,1319,1396,1484,1564,1656,1744,1827,1923,1994,2082,2172,2256,2356,2460,2556,2642,2723,2826,2911,3014,3113,3208,3303,3397,3480,3563,3651,3743,3839,3929,4029,4119,4201,4279,4380,4482,4556,4640,4734,4941,5033,5133,5358,5440,5530,5609,5696,5787,5863,5944,6029,6120,6194,6274,6361,6572,6646,6716,6797,6881,6952,7032,7101,7189,7270,7354,7445,7524,7597,7683,7771,7771
2020-06-10,2,5,18,33,58,81,108,132,152,181,211,245,286,324,360,388,424,465,508,555,591,642,696,752,810,850,911,967,1049,1102,1158,1241,1315,1397,1474,1536,1603,1667,1738,1801,1877,1950,2014,2219,2300,2377,2455,2522,2612,2682,2767,2857,2943,3022,3102,3183,3254,3337,3418,3482,3566,3646,3731,3804,3886,3992,4072,4285,4356,4444,4526,4610,4691,4757,4841,4914,4996,5071,5137,5205,5274,5367,5454,5526,5745,5809,5888,6115,6194,6278,6347,6423,6515,6736,6818,6903,6980,7043,7138,7138
2020-06-11,3,20,27,41,55,70,84,103,123,148,180,213,247,268,301,334,370,413,453,509,556,601,647,694,737,799,841,1030,1091,1292,1489,1543,1604,1660,1714,1789,2010,2226,2304,2387,2453,2650,2743,2831,2903,2973,3044,3129,3217,3306,3384,3467,3561,3652,3733,3809,3881,3947,4015,4094,4194,4283,4357,4439,4518,4597,4688,4777,4844,4918,4997,5088,5171,5246,5311,5401,5461,5539,5753,5828,5912,5990,6066,6160,6227,6297,6401,6484,6558,6631,6720,6807,6900,6965,7029,7113,7194,7271,7349,7349
2020-06-12,7,24,48,77,117,151,202,251,306,379,437,490,551,616,693,779,863,941,1008,1084,1181,1256,1355,1432,1512,1615,1721,1792,1877,1986,2072,2164,2258,2372,2464,2554,2770,2894,2997,3100,3217,3322,3414,3507,3607,3716,3826,3960,4065,4279,4386,4496,4586,4664,4891,5019,5114,5218,5445,5527,5623,5709,5822,5923,6005,6227,6425,6508,6621,6710,6799,7031,7117,7221,7316,7420,7516,7602,7699,7783,7886,7972,8063,8155,8256,8349,8426,8513,8602,8672,8885,8963,9045,9129,9215,9299,9382,9471,9559,9559
2020-06-13,12,33,56,87,109,142,176,225,274,322,370,422,478,539,609,695,780,853,933,1032,1131,1201,1333,1438,1546,1650,1741,1851,1956,2058,2149,2253,2366,2476,2588,2700,2816,2924,3058,3171,3295,3571,3688,3803,3907,4018,4137,4256,4365,4456,4548,4657,4767,4857,4950,5043,5137,5233,5339,5432,5539,5631,5711,5795,5894,5977,6062,6160,6243,6345,6419,6492,6565,6642,6728,6810,6902,6975,7045,7128,7210,7289,7363,7432,7509,7569,7642,7720,7798,7871,7954,8014,8084,8172,8252,8331,8397,8464,8527,8527
2020-06-14,3,19,39,60,93,131,166,205,246,299,352,406,484,538,614,688,749,825,909,993,1074,1167,1242,1326,1393,1491,1586,1683,1779,1865,1959,2049,2131,2352,2444,2520,2599,2700,2790,2882,3128,3225,3310,3567,3669,3755,3848,3968,4066,4170,4270,4384,4503,4623,4742,4848,4949,5052,5151,5245,5319,5399,5500,5711,5789,5878,5966,6067,6137,6222,6305,6394,6496,6599,6673,6764,6846,6917,7002,7076,7163,7258,7348,7429,7512,7591,7675,7731,7807,7880,8095,8171,8247,8317,8386,8472,8557,8630,8703,8703
2020-06-15,4,20,34,45,58,83,102,119,144,182,213,244,283,332,384,435,491,542,607,672,722,785,844,907,981,1052,1121,1193,1278,1353,1433,1516,1728,1814,1897,1970,2044,2145,2248,2342,2567,2656,2875,2965,3062,3132,3231,3314,3414,3632,3709,3800,3882,4085,4186,4264,4379,4479,4565,4649,4732,4817,4910,5010,5102,5195,5292,5378,5591,5696,5806,5885,5967,6052,6145,6235,6336,6423,6502,6583,6666,6754,6834,6897,6973,7053,7124,7202,7288,7377,7451,7558,7777,8125,8215,8427,8512,8596,8677,8677
2020-06-16,9,25,44,65,90,113,153,189,222,250,283,318,354,397,431,478,526,574,627,681,743,796,863,917,983,1048,1131,1203,1267,1338,1413,1482,1542,1620,1702,1912,1995,2062,2136,2226,2301,2380,2466,2547,2633,2705,2784,2862,2940,3017,3085,3157,3236,3451,3538,3609,3666,3730,3794,3857,3940,4024,4096,4168,4399,4470,4530,4610,4670,4750,4822,4889,4967,5035,5092,5179,5250,5336,5399,5459,5527,5600,5666,5739,5799,5859,6069,6150,6221,6292,6367,6434,6495,6559,6617,6674,6878,6960,7168,7168
2020-06-17,5,14,31,52,78,114,144,190,223,267,299,336,378,417,475,531,581,648,710,782,832,892,958,1036,1107,1175,1247,1321,1414,1506,1579,1665,1762,1854,1957,2030,2124,2228,2336,2422,2514,2604,2697,2799,2886,2975,3072,3168,3264,3365,3628,3736,3860,3967,4088,4192,4300,4397,4498,4592,4675,4786,4874,4978,5066,5150,5234,5317,5404,5493,5564,5641,5722,5798,6010,6075,6165,6252,6333,6418,6496,6563,6651,6717,6789,6871,6939,7018,7092,7164,7230,7440,7514,7581,7656,7870,7946,8013,8087,8087
2020-06-18,6,22,43,58,90,112,133,163,187,226,270,310,345,386,423,480,544,612,679,729,788,844,915,964,1035,1097,1157,1219,1290,1384,1449,1534,1598,1690,1791,1875,2105,2187,2257,2344,2415,2486,2563,2627,2842,2911,2997,3071,3150,3229,3472,3718,3810,3881,4112,4205,4276,4355,4422,4506,4601,4678,4757,4825,4916,5002,5104,5184,5256,5333,5409,5483,5565,5635,5723,5797,5876,5978,6048,6140,6230,6304,6376,6468,6538,6615,6683,6754,6833,7048,7124,7202,7269,7338,7406,7489,7561,7624,7689,7689
2020-06-19,2,21,34,54,77,101,130,153,177,216,249,292,341,392,441,494,547,593,663,723,799,890,957,1032,1101,1167,1255,1338,1425,1508,1594,1694,1774,1854,1951,2038,2138,2363,2444,2548,2632,2847,2940,3029,3136,3200,3302,3401,3495,3591,3681,3766,3863,3952,4056,4136,4219,4320,4404,4627,4872,4942,5043,5129,5221,5302,5381,5471,5555,5634,5841,5930,6022,6122,6221,6312,6420,6519,6617,6713,6813,6894,6977,7061,7134,7222,7305,7383,7458,7555,7638,7725,7818,7902,7980,8060,8155,8236,8323,8323
2020-06-20,11,19,33,44,71,98,125,151,178,207,240,275,308,348,372,414,441,485,527,561,599,647,689,750,803,867,921,995,1052,1125,1217,1281,1349,1412,1476,1555,1633,1727,1783,1848,1921,1995,2065,2137,2202,2278,2347,2430,2500,2591,2657,2723,2801,2870,2931,3019,3226,3439,3512,3591,3656,3731,3789,3852,3929,3990,4055,4115,4201,4417,4476,4540,4603,4667,4742,4809,4870,4947,5002,5205,5263,5319,5384,5445,5490,5548,5764,5820,5878,6084,6149,6205,6254,6315,6374,6566,6630,6968,7019,7019
2020-06-21,6,17,34,47,76,91,116,144,173,197,222,260,303,345,391,442,501,546,601,675,732,778,849,916,982,1048,1111,1168,1221,1295,1373,1445,1520,1596,1673,1751,1842,1914,1992,2076,2166,2242,2330,2553,2640,2713,2780,2853,2945,3017,3099,3165,3227,3469,3545,3613,3688,3770,3858,4088,4171,4270,4358,4424,4520,4610,4679,4764,4846,4907,4988,5073,5149,5226,5292,5376,5440,5515,5595,5662,5741,5807,5882,5964,6041,6126,6199,6256,6471,6543,6612,6695,6906,6967,7049,7120,7194,7263,7319,7319
2020-06-22,0,3,6,12,21,32,60,82,100,123,155,186,217,257,295,334,379,423,469,512,561,604,658,711,786,832,1017,1081,1148,1228,1285,1354,1430,1510,1587,1667,1742,1803,1875,1950,2018,2096,2179,2375,2465,2549,2639,2725,2802,2883,2960,3053,3148,3230,3323,3420,3516,3609,3693,3784,3862,3933,4010,4116,4322,4404,4484,4566,4636,4701,4783,4858,4933,5151,5249,5332,5428,5504,5564,5656,5745,5830,5912,5989,6066,6143,6242,6327,6408,6488,6555,6646,6710,6774,6984,7077,7146,7238,7570,7570
2020-06-23,3,15,29,44,56,70,87,118,143,182,221,266,297,342,383,428,470,516,566,633,706,765,830,898,966,1033,1122,1193,1275,1369,1441,1520,1599,1677,1757,1850,1936,2154,2252,2352,2446,2540,2632,2723,2819,3038,3152,3279,3393,3507,3617,3710,3814,3896,3998,4077,4169,4253,4336,4421,4524,4623,4725,4814,4899,4995,5092,5177,5275,5498,5564,5640,5721,5812,5907,5979,6061,6154,6239,6322,6395,6588,6651,6725,6809,6881,6955,7043,7117,7196,7267,7348,7563,7633,7705,7780,7850,7921,7996,7996
2020-06-24,2,17,28,49,71,100,125,144,169,205,243,275,304,346,384,416,451,501,552,605,661,717,768,828,895,967,1032,1097,1149,1210,1273,1337,1399,1463,1652,1728,1813,1888,1949,2027,2095,2184,2257,2447,2647,2730,2794,2880,2963,3061,3154,3232,3294,3374,3441,3514,3718,3789,4002,4072,4145,4200,4263,4332,4408,4487,4567,4651,4864,4939,5254,5317,5386,5467,5542,5609,5699,5786,5852,5932,6003,6214,6287,6377,6445,6530,6590,6667,6749,6817,6907,7003,7080,7180,7266,7340,7401,7482,7554,7554
2020-06-25,5,12,18,37,54,76,89,116,149,185,210,247,291,333,378,415,462,506,562,602,661,713,769,818,897,959,1036,1115,1180,1258,1318,1389,1462,1558,1788,1872,1952,2038,2097,2300,2387,2455,2535,2616,2689,2744,2805,2888,2965,3062,3151,3241,3323,3405,3492,3562,3651,3725,3940,4019,4093,4180,4242,4315,4372,4453,4520,4586,4656,4736,4939,5002,5088,5152,5232,5297,5375,5430,5500,5577,5658,5726,5794,5882,5953,6040,6113,6462,6536,6731,6791,6977,7168,7219,7289,7356,7559,7621,7697,7697
2020-06-26,0,6,12,21,32,47,71,93,117,141,163,202,234,270,314,361,406,451,501,550,591,642,693,747,796,870,931,1001,1044,1115,1195,1264,1331,1396,1464,1556,1628,1700,1782,1864,1936,2022,2101,2184,2260,2464,2539,2638,2735,2838,2925,3012,3088,3166,3241,3317,3401,3504,3580,3793,3875,4094,4167,4376,4447,4516,4712,4924,4998,5208,5290,5374,5721,5786,5993,6060,6133,6211,6288,6374,6442,6520,6579,6651,6735,6817,6903,6987,7066,7146,7214,7303,7367,7435,7502,7582,7643,7703,7895,7895
2020-06-27,4,17,31,63,87,119,145,166,192,220,250,297,336,366,397,435,497,544,593,652,704,754,827,885,944,994,1075,1151,1215,1297,1357,1419,1483,1552,1756,1835,1907,1996,2093,2159,2251,2331,2415,2517,2599,2693,2890,2962,3057,3156,3246,3331,3418,3514,3843,3925,3998,4075,4275,4349,4427,4508,4590,4664,4745,4829,4913,5006,5202,5413,5502,5610,5695,5774,5866,5964,6038,6125,6224,6291,6373,6579,6642,6724,6797,6891,6953,7022,7102,7298,7390,7461,7534,7606,7680,7891,7975,8034,8113,8113
2020-06-28,4,16,27,43,56,72,91,124,150,178,222,266,305,358,413,470,536,596,669,734,795,872,943,1031,1102,1186,1260,1359,1443,1520,1628,1721,1807,1869,2111,2203,2312,2401,2496,2601,2695,2793,2886,2989,3093,3190,3275,3348,3430,3526,3617,3862,3952,4177,4258,4364,4581,4684,4774,4873,4956,5033,5125,5209,5300,5658,5733,5968,6059,6157,6251,6330,6416,6499,6579,6671,6749,6824,6915,7004,7091,7165,7252,7327,7405,7484,7565,7666,7733,7810,7902,7981,8057,8147,8229,8305,8382,8458,8539,8539
2020-06-29,3,14,26,41,58,79,105,127,171,199,236,278,316,359,406,449,509,570,625,693,753,815,871,938,991,1079,1174,1250,1334,1420,1498,1599,1701,1781,1862,1944,2034,2146,2239,2348,2459,2577,2665,2745,2849,2944,3056,3180,3294,3395,3496,3591,3694,3792,3917,4015,4126,4226,4325,4437,4542,4638,4739,4851,4954,5056,5150,5255,5342,5557,5656,5868,5956,6060,6152,6239,6450,6540,6629,6721,6800,6885,6982,7063,7142,7233,7318,7400,7498,7574,7655,7739,7811,7892,7971,8053,8145,8227,8317,8317
2020-06-30,2,12,21,35,49,71,90,113,134,166,209,247,292,318,376,422,482,531,583,637,709,755,811,883,958,1020,1073,1158,1222,1310,1413,1483,1558,1635,1706,1798,1861,1938,2011,2110,2196,2278,2362,2547,2630,2702,2789,2895,2988,3082,3173,3266,3352,3425,3511,3600,3683,3786,3868,3949,4031,4117,4195,4276,4349,4431,4521,4600,4679,4762,4848,4945,5037,5119,5198,5267,5324,5407,5492,5568,5667,5741,5816,5888,5957,6161,6230,6321,6411,6493,6596,6684,6779,6860,6966,7040,7132,7221,7312,7312
2020-07-01,5,19,43,57,72,104,133,169,203,239,263,289,330,376,553,603,660,717,767,836,907,983,1059,1121,1195,1310,1409,1487,1576,1674,1784,1876,1969,2060,2150,2226,2352,2462,2539,2630,2713,2817,2910,3126,3211,3304,3402,3507,3593,3689,3773,3867,3946,4038,4132,4228,4319,4400,4480,4574,4668,4771,4870,4950,5050,5136,5228,5290,5392,5483,5563,5640,5730,5807,5878,5966,6045,6113,6199,6255,6330,6421,6498,6577,6653,6736,6838,7039,7132,7353,7423,7518,7602,7693,7768,7845,7933,8002,8082,8082
2020-07-02,1,9,21,35,54,71,97,128,152,178,210,257,293,338,385,423,487,535,735,814,869,920,990,1056,1124,1190,1243,1294,1359,1425,1498,1557,1654,1730,1821,1901,1982,2060,2135,2357,2422,2503,2592,2673,2771,2843,2925,2997,3084,3164,3261,3343,3426,3504,3589,3664,3735,3815,3895,3972,4062,4142,4221,4303,4374,4461,4533,4615,4685,4761,4848,4939,5015,5099,5167,5232,5308,5369,5438,5501,5570,5782,5859,6073,6147,6221,6289,6365,6432,6486,6562,6646,6703,6782,6851,6932,7006,7080,7162,7162
2020-07-03,6,18,33,46,71,87,104,127,150,178,212,246,287,321,359,397,453,508,559,608,666,720,775,825,873,953,1025,1094,1159,1231,1285,1352,1417,1484,1533,1599,1649,1723,1787,1863,1922,1983,2052,2231,2313,2398,2486,2568,2673,2760,2831,2904,2975,3053,3134,3216,3292,3365,3440,3512,3722,3804,3897,3985,4062,4134,4210,4277,4350,4429,4507,4576,4646,4712,4782,4858,4915,4987,5062,5119,5330,5406,5477,5550,5631,5712,5784,5856,5940,6006,6058,6132,6205,6276,6487,6558,6636,6709,6775,6775
2020-07-04,4,9,28,37,53,74,97,127,154,188,226,263,311,347,386,466,514,557,620,673,726,790,837,886,957,1018,1075,1151,1210,1280,1361,1437,1521,1584,1673,1753,1971,2042,2133,2202,2283,2352,2426,2498,2569,2634,2708,2775,2840,2904,2966,3023,3073,3141,3206,3276,3333,3407,3469,3530,3597,3804,3853,3915,3973,4047,4125,4342,4408,4624,4688,4763,4818,4875,4942,4999,5063,5119,5175,5224,5271,5322,5385,5447,5506,5583,5641,5720,5778,5844,5921,5988,6043,6096,6156,6374,6434,6492,6557,6557
