WINDOW_SIZE:3
5244.920103245611	[5739.438733]	0.07492417114041126	-0.015177243907532225	[287.]
15633.737419590476	[13215.574]	-0.08448281880235088	0.08355243277979224	[364.]
1726.1402106826372	[830.26]	0.014094477970710792	0.7459986760282429	[16.]
1726.1402106826372	[2914.08]	0.13235944782655792	-0.3913068894169328	[157.]
5319.87836700925	[7068.0201]	0.10105817629093483	-0.18307178221747084	[306.]
1726.1402106826372	[1968.1]	0.08808266486965345	-0.0430981216529954	[139.]
5244.920103245611	[4345.603333]	0.028103925854895316	0.21619932872558065	[279.]
5244.920103245611	[3703.04065]	0.017856945928670525	0.3659626752669787	[267.]
1792.4837692060669	[2826.7]	0.04800121591035294	-0.4075064989942306	[160.]
5244.920103245611	[4654.6585]	0.03630093171153055	0.15569239444526276	[250.]
1726.1402106826372	[988.95]	-0.06231779535754962	0.4946815332217747	[40.]
1726.1402106826372	[1697.38]	-0.03620519576156508	-0.019403257694459042	[135.]
1726.1402106826372	[2371.96]	-0.0840456491956247	-0.4018744429579009	[191.]
1726.1402106826372	[1034.08]	0.0243046617815351	0.5366803430736926	[47.]
1726.1402106826372	[2106.31]	-0.1126641341657933	-0.31171391170086976	[147.]
1726.1402106826372	[1044.25]	0.07868778846832163	0.5812766878977796	[87.]
1726.1402106826372	[2710.413067]	-0.013028025074940622	-0.46424124777393394	[213.]
1726.1402106826372	[2552.81]	0.013964118021733828	-0.377342771395199	[155.]
1726.1402106826372	[2593.17]	-0.0004934825704179595	-0.4074867242794116	[178.]
1792.4837692060669	[2738.93]	-0.09720593759976606	-0.5211710321671642	[164.]
1726.1402106826372	[1191.81]	-0.03351467022484234	0.3368999936346479	[68.]
1726.1402106826372	[1229.5]	0.09594315764438674	0.43522339879488214	[71.]
5244.920103245611	[4338.852]	0.01055259171208207	0.20020280351463451	[278.]
1726.1402106826372	[2561.56]	-0.012264617635680047	-0.4069932417089936	[180.]
1726.1402106826372	[1033.65]	0.02533641287774953	0.5381280092131656	[35.]
1726.1402106826372	[967.67]	0.05701678589025659	0.6357687686340457	[31.]
1726.1402106826372	[818.64]	0.01950144134675554	0.7655001173749985	[14.]
5244.920103245611	[4329.955]	0.004445204000582624	0.19614806344515914	[253.]
5244.920103245611	[4217.028329]	0.021931828254972	0.24006114449951657	[227.]
13726.15981431227	[13540.98]	0.15602415937473707	0.16960700397131173	[340.]
1726.1402106826372	[2682.195363]	0.1691643146127771	-0.2715834860511128	[202.]
1726.1402106826372	[970.6]	-0.18932868239603234	0.3863999834395947	[77.]
5244.920103245611	[4157.958033]	0.006640141261772543	0.23887605374575155	[232.]
5244.920103245611	[4391.673517]	0.00712058191848942	0.184670225107464	[240.]
5244.920103245611	[4360.513317]	0.0046424619708511335	0.1893126870783152	[238.]
1726.1402106826372	[1178.38]	0.04754939924797172	0.4292966092159712	[54.]
TEST_COST:0.3266420924098951
RMSE:868.1688842990245
